category,paper_id,title,authors,task,type,needs_training,extra_data,code,s1_mod_pos,s2_no_extra_data,s3_has_code,s4_pluggable,score_total,verdict,ease,keyword_hits
Regular Papers,1308,Gen4Track: A Tuning-free Data Augmentation Framework via Self-correcting Diffusion Model for Vision-Language Tracking,"Jiawei Ge, Xinyu Zhang, Jiuxin Cao, Xuelin Zhu, Weijia Liu, Qingqing Gao, Biwei Cao, Kun Wang, Chang Liu, Bo Liu, Chen Feng, Ioannis Patras",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1315,Meta-Knowledge Path Augmentation for Multi-Hop Reasoning on Satellite Commonsense Multi-Modal Knowledge Graphs,"Qian Li, Siyuan Liang, Yuzheng Zhang, Cheng Ji, Zongyu Chang, Shangguang Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1317,Re-Activating Frozen Primitives for 3D Gaussian Splatting,"Yuxin Cheng, Binxiao Huang, Wenyong Zhou, Taiqiang Wu, Zhengwu Liu, Graziano Chesi, Ngai Wong",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1323,Object-Preserving Counterfactual Diffusion Augmentation for Single-Domain Generalized Object Detection,"Hongda Qin, Xiao Lu, Zhiyong Wei, Ningjiang Chen",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1324,PPJudge: Towards Human-Aligned Assessment of Artistic Painting Process,"Shiqi Jiang, Xinpeng Li, Xi Mao, Changbo Wang, Chenhui Li",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1325,Multimodal LLMs Can Reason about Aesthetics in Zero-Shot,"Ruixiang JIANG, Changwen Chen",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1342,DPFMVC: Dynamic Progressive Fusion for Multi-view Clustering,"Taichun Zhou, Zhibin Dong, Siwei Wang, KE LIANG, Miaomiao Li, Xinwang Liu, En Zhu, Xiangjun Dong",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1349,From Guesswork to Guarantee: Towards Faithful Multimedia Web Forecasting with TimeSieve,"Songning Lai, Ninghui Feng, Jiechao Gao, Hao Wang, Haochen Sui, Xin Zou, Jiayu Yang, Wenshuo Chen, Lijie Hu, Hang Zhao, Xuming Hu, Yutao Yue",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1358,SLGaussian: Fast Language Gaussian Splatting in Sparse Views,"Kangjie Chen, BingQuan Dai, Minghan Qin, DongbinZhang DongbinZhang, Peihao Li, Yingshuang Zou, Haoqian Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1359,"GeoUni : A Unified Model for Generating Geometry Diagrams, Problems and Problem Solutions","Jo-Ku Cheng, Zeren Zhang, Ran Chen, Jingyang Deng, Ziran Qin, Jinwen Ma",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1363,Discrepancy-Aware Attention Network for Enhanced Audio-Visual Generalized Zero-Shot Learning,"runlin Yu, Yipu Gong, Wenrui Li, Aiwen Sun, Mengren Zheng",Audio,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1368,MM-Prompt: Multi-modality and Multi-granularity Prompts for Few-Shot Segmentation,"Hang Xiong, Runmin Cong, Jinpeng Chen, Chen Zhang, Feng Li, Huihui Bai, Sam Kwong",Seg,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,prompt
Regular Papers,1394,Unleashing the Power of Data Generation in One-Pass Outdoor LiDAR Localization,"Yidong Chen, Qi Li, Yuyang Yang, Wen Li, Sheng Ao, Cheng Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1397,Unsupervised Cross-view Message Passing Method for Multi-view Graph Clustering,"Ziming Quan, Penglei Wang, Danyang Wu, Jin Xu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1408,Granular Music Attribute Transformation with Proximal Policy Optimization Adapters for Diffusion Model,"KunSheng Ma, Fan Qi, Changsheng Xu",Audio,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,adapter
Regular Papers,1425,SLAM-X: Generalizable Dynamic Removal for NeRF and Gaussian Splatting SLAM,"Mingrui Li, Dong Li, Sijia Hu, Kangxu Wang, Zhenjun Zhao, Hongyu Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1438,Activation Shape Matters: OOD Detection with Norm-Entropy Fusion,"Jiawei Gu, Ziyue Qiao, Zechao Li",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1444,Towards Perfection: Building Inter-component Mutual Correction for Retinex-based Low-light Image Enhancement,"Luyang Cao, Han Xu, Jian Zhang, Lei Qi, Jiayi Ma, Yinghuan Shi, Yang Gao",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1452,Prior-oriented Anchor Learning with Coalesced Semantics for Multi-View Clustering,"Jinjia Peng, Tianhang Cheng, Guangqi Jiang, Huibing Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1458,Towards Generalized Physical Occlusion Detection On Documents,"Yiang Zhu, Haoyue Wang, Zhenxing Qian, Sheng Li, Xinpeng Zhang, Jian liu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1461,Semantics-Driven Contrastive Learning for Real-World Depth Super Resolution,"Xinchen Ye, Aokai Zhang, Rui Xu",Other,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,contrastive
Regular Papers,1471,Generating Negative Samples for Multi-Modal Recommendation,"Yanbiao Ji, Dan Luo, Chang Liu, Shaokai Wu, Jing Tong, Qichen He, Deyi Ji, Hongtao Lu, Yue Ding",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1479,Rethinking Occlusion in FER: A Semantic-Aware Perspective and Go Beyond,"Huiyu Zhai, Xingxing Yang, Yalan Ye, Chenyang Li, Bin Fan, Changze Li",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1480,DNCOT: Diffusion-Cascaded Neural Optimal Transport for Scalable Multi-Domain Image-to-Image Translation,"Yingzhen Zhang, Jimin Dai, Qianliang Wu, Jian Yang, lei luo",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1483,CrosST: Cross Swin 4D Transformer for Multi-Modal Alzheimer’s Detection,"Hao Wang, Hanxiao Li, Li Xu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1492,Topic Guided Multi-faceted Semantic Disentanglement for CTR prediction,"Fengxin Li, Zhiqian Yin, Hongyan Liu, Jingcai Guo, Jun He, Yi LI, CHAO ZHOU, Jun Zhang, Haijie Gu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1495,Audio Does Matter: Importance-Aware Multi-Granularity Fusion for Video Moment Retrieval,"Junan Lin, Daizong Liu, Xianke Chen, Xiaoye Qu, Xun Yang, Jixiang Zhu, Sanyuan Zhang, Jianfeng Dong",Retrieval,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1498,EvRAW: Event-guided Structural and Color Modeling for RAW-to-sRGB Image Reconstruction,"Wenli Zheng, Huiyuan Fu, Xicong Wang, Hao kang, Chuanming Wang, Jin Liu, Zekai Xu, Heng Zhang, Huadong Ma",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1502,Knowledge Negative Distillation: Circumventing Overfitting to Unlock More Generalizable Deepfake Detection,"Jipeng Liu, Haichao Shi, Yaru Zhang, Xiao-Yu Zhang",Other,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,distillation
Regular Papers,1510,SeqVLM: Proposal-Guided Multi-View Sequences Reasoning via VLM for Zero-Shot 3D Visual Grounding,"Jiawen Lin, Shiran Bian, Yihang Zhu, Wenbin Tan, Yachao Zhang, Yuan Xie, Yanyun Qu",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1530,SVDGNet: Shapley Value-Based Weight Adjustment for Unsupervised Image Style Transfer,"Yi Han, Yaochen Li, Peijun Chen, Wenlong Zhou, Jinhuo Yang, Jintao Chang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1537,"The Overlooked Matters: Revisiting Background, Prototype, and Activation in Few-Shot Medical Image Segmentation","Yucheng Shu, Yaohui Wang, Lihong Qiao, Feiyan Li, Bin Xiao, Weisheng Li, Xinbo Gao",Seg,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1541,From Continuous to Discrete: Cross-Domain Collaborative General Speech Enhancement via Hierarchical Language Models,"Zhaoxi Mu, Rilin Chen, Andong Li, Meng Yu, Xinyu Yang, Dong Yu",Audio,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1552,Mitigating Delivery Artifacts in Real-World Video Super-Resolution,"Jiaxin Peng, Siwang Zhou, Chengqing Li, Yucheng Li, Dunyun Chen",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1556,Decoupling Dense Video Captioning via Task-specific Prompts,"Wei Chen, Jianwei Niu, Xuefeng Liu, Xinghao Wu",Video,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,prompt
Regular Papers,1557,Semantic-Aware Hard Negative Mining for Medical Vision-Language Contrastive Pretraining,"Yongxin Li, Ying Cheng, Yaning Pan, Wen He, Qing Wang, Rui Feng, Xiaobo Zhang",VLM,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,"contrastive, hard negative"
Regular Papers,1559,ICE: Intercede Concept Erasure in Text-to-Image Diffusion Models,"Yizhou Lin, Nisha Huang, Kaer Huang, Henglin Liu, Yiqiang Yan, Jie Guo, Tong-Yee Lee, Xiu Li",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1569,MIHBench: Benchmarking and Mitigating Multi-Image Hallucinations in Multimodal Large Language Models,"Jiale Li, Mingrui Wu, Zixiang Jin, Hao Chen, Jiayi Ji, Xiaoshuai Sun, Liujuan Cao, Rongrong Ji",VLM,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Regular Papers,1588,HDCFN: Haze Distribution-aware Cross-modal Fusion Network for Infrared-guided Dense Haze Removal in UAVs,"Junwei Zhao, Qianchun Luo, Shiliang Zhang, Shen Gao, Jie Wu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1595,EDeF-Net: Spatio-temporal Association Network for Flicker Removal in Event Streams,"Jin Han, Yixin Yang, Zhan Zhan, Boxin Shi, Imari Sato",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1608,BrainFLORA: Uncovering Brain Concept Representation via Multimodal Neural Embeddings,"Dongyang Li, Haoyang Qin, Mingyang Wu, Chen Wei, Quanying Liu",VLM,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,lora
Regular Papers,1615,HandSolo: A Mid-Air Hand Pose Interaction Method Based on Disentangled Degrees-of-Hand-Freedom,"Songpei Xu, Xuri Ge, Chaitanya Kaul, Roderick Murray-Smith",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1617,FATE: A Prompt-Tuning-Based Semi-Supervised Learning Framework for Extremely Limited Labeled Data,"Hezhao Liu, Yang Lu, Mengke Li, Yiqun Zhang, Shreyank Gowda, Chen Gong, Hanzi Wang",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,prompt
Regular Papers,1619,InstructStep: Fine-Grained Localization of Step Content and Relation in Instructional Video,"Wangsheng He, Wanru Xu, Ping Guo, Zhenjiang Miao, Yi Tian",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1621,EHPE: A Segmented Architecture for Enhanced Hand Pose Estimation,"Bolun Zheng, Xinjie Liu, Qianyu Zhang, Canjin Wang, Fangni Chen, Mingen Xu",Seg,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1623,GOES: 3D Gaussian-based One-shot Head Animation with Any Emotion and Any Style,"Chuhang Ma, Shuai Tan, Junjie Wei, Ye Pan",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1632,Revisiting Data Auditing in Large Vision-Language Models,"Hongyu Zhu, Sichu Liang, Wenwen Wang, Boheng Li, Tongxin Yuan, Fangqi Li, Hanyi Wang, Shi-Lin Wang, Zhuosheng Zhang",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1634,Deciphering Functions of Neurons in Vision-Language Models,"Jiaqi Xu, Cuiling Lan, Yan Lu",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1639,Can Person-Level Attributes Improve Group Re-Identification?,"Kamakshya Nayak, Kamalakar Thakare, Ashesh Xalxo, Lalit Lohani, Debi Prosad Dogra",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1640,Seeing the Overlooked: Bio-Visual Inspired Weak Saliency Feedback Transformer for Person Re-identification,"Changshuo Wang, Shuting He, Xiang Fang, Fangzhe Nan, Prayag Tiwari",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1641,HRSeg: High-Resolution Visual Perception and Enhancement for Reasoning Segmentation,"Weihuang Lin, Yiwei Ma, Xiaoshuai Sun, Shuting He, Jiayi Ji, Liujuan Cao, Rongrong Ji",Seg,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1642,Video Instance Segmentation by Weighted Structure Inference,"Zheyun Qin, Deng Yu, Yang Shi, Qiangchang Wang, Zhumin Chen",Video,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,weighted
Regular Papers,1647,KAID: Knowledge-Aware Interactive Distillation for Vision-Language Models,"Da Zhang, Feiyu Wang, Bingyu Li, Zhiyuan Zhao, Junyu Gao, Xuelong Li",VLM,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,distillation
Regular Papers,1651,Accelerating Diffusion Transformer via Error-Optimized Cache,"Junxiang Qiu, Shuo Wang, Jinda Lu, Lin Liu, Houcheng Jiang, Xingyu Zhu, Yanbin Hao",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1652,DiffArtist: Towards Structure and Appearance Controllable Image Stylization,"Ruixiang JIANG, Changwen Chen",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1653,SVGen: Interpretable Vector Graphics Generation with Large Language Models,"Feiyu Wang, Zhiyuan Zhao, Yuandong Liu, Da Zhang, Junyu Gao, Hao Sun, Xuelong Li",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1654,Domain-Specific Interactive Prompting for Generalized Nuclei Classification,"Binbin Zheng, Aiqiu Wu, Kai Fan, Ao Li, Minghui Wang",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,"prompt, prompting"
Regular Papers,1656,Positional Prompt Tuning for Efficient 3D Representation Learning,"Shaochen Zhang, Zekun Qi, Runpei Dong, Xiuxiu Bai, Xing Wei",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,"prompt, efficient"
Regular Papers,1658,ISDrama: Immersive Spatial Drama Generation through Multimodal Prompting,"Yu Zhang, Wenxiang Guo, Changhao Pan, Zhiyuan Zhu, Tao Jin, Zhou Zhao",VLM,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,"prompt, prompting"
Regular Papers,1662,Trusted Open-World Multi-View Classification with Dynamic Opinion Aggregation,"Zhicheng Dong, Xiaodong Yue, Yufei Chen, Yuxian Zhou",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1664,FAB-Attack: Fabric-Aware Adversarial Attacks on Person Detectors under Motion Blur,"Jiaqi Hou, Kewei Zhang, Tianyu Yang, Chengyu Jia, Qiqi Lin, Hui Wei, Zheng Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1672,Towards Universal Perception through Language-Guided Open-World Object Detection,"Zihan Wang, Yunhang Shen, Yuan Fang, Zuwei Long, Ke Li, Xing Sun, Jiao Xie, Shaohui Lin",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1677,A Filtering Framework for Semi-online Referring Video Object Segmentation,"Xiao Hu, Heiko Neumann, Jochen Lang",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1680,BoxSeg: Quality-Aware and Peer-Assisted Learning for Box-supervised Instance Segmentation,"Jinxiang Lai, Wenlong Wu, Jiawei Zhan, Jian Li, Bin-Bin Gao, Jun Liu, Jie ZHANG, Song Guo",Seg,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1682,Hi-Motion: Hierarchical Intention Guided Conditional Motion Synthesis,"Le Han, Kaixuan Chen, Minchen Ye, Nenggan Zheng",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1683,Scalable Unpaired Multi-View Clustering via Anchor-Driven High-Throughput Encoding,"Junyu Chen, Jiawei Peng, Yuan Sun, Jian Dai, Xingfeng Li, Zhenwen Ren",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1686,StoryCrafter: Instance-Aligned Multi-Character Storytelling with Diffusion Policy Learning,"Ruiqi Dong, Wenjing Pang, ChenJie Pan, Heng-yang Lu, Chenyou Fan",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1690,CFSSeg: Closed-Form Solution for Class-Incremental Semantic Segmentation of 2D Images and 3D Point Clouds,"Jiaxu Li, Rui Li, Jianyu Qi, Songning Lai, Linpu Lv, Kejia Fan, Jianheng Tang, Yutao Yue, Dongzhan Zhou, Yunhuai Liu, Huiping Zhuang",Seg,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1693,Contrastive Lie Algebra Learning for Ultra-Fine-Grained Visual Categorization,"Xiaohan Yu, Zicheng Pan, Yang Zhao, Qin Zhang, Yongsheng Gao",Other,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,contrastive
Regular Papers,1694,DualEnhance: External Multimodal Foundation Models Guidance and Internal Fast-Slow Teacher Regulation,"Qi He, Xiao Wu, Jun-Yan He, Wei Li, Zhaoquan Yuan",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1703,IPCMoE: Integrating Perceptual Cues with Mixture-of-Experts for Joint Low-Light Image Enhancement and Deblurring,"Yuezhou Li, Yuzhen Niu, Huangbiao Xu, Hui Da, Rui Xu, Wenxi Liu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1729,CopyJudge: Automated Copyright Infringement Identification and Mitigation in Text-to-Image Diffusion Models,"Shunchang Liu, Zhuan Shi, Lingjuan Lyu, Yaochu Jin, Boi Faltings",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1732,Modal Symbiosis: Variational Alignment Unveils New Horizons in Multimodal Representation Learning,"Zeyan Li, Cankun Guo, Yin Tang",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1733,PUMA: Layer-Pruned Language Model for Efficient Unified Multimodal Retrieval with Modality-Adaptive Learning,"Yibo Lyu, Rui Shao, Gongwei Chen, Yijie Zhu, Weili Guan, Liqiang Nie",Retrieval,Other,Y,N,Unknown,0,1,0,0,1,KEEP,2,efficient
Regular Papers,1737,Incorporating the Refractory Period into Spiking Neural Networks through Spike-Triggered Threshold Dynamics,"Liyang Liyang, Xinyi Zeng, XueZhe XueZhe, Pinxian Zeng, zikai zhang, Yan Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1744,Behave Your Motion: Habit-preserved Cross-category Animal Motion Transfer,"Zhimin Zhang, Bi’an Du, Caoyuan Ma, Zheng Wang, Wei Hu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1745,Decoupled Global-Local Alignment for Improving Compositional Understanding,"Xiaoxing Hu, Kaicheng Yang, Jun Wang, Haoran Xu, Ziyong Feng, Yupei Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1747,Enhancing Multi-view Open-set Learning via Ambiguity Uncertainty Calibration and View-wise Debiasing,"Zihan Fang, Zhiyong Xu, Lan Du, Shide Du, Zhiling Cai, Shiping Wang",Other,Inference postproc,N,N,Unknown,1,1,0,1,3,KEEP,4,"calibration, debias, bias"
Regular Papers,1748,Retrieval Augmented 3D Garment Generation from Single Image,Qixun Zeng,Retrieval,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1756,SonicGauss: Interactive Position-aware Impact Audio Synthesis for 3D Gaussian Splatting,"Chunshi Wang, Hongxing Li, Yawei Luo",Audio,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1759,Learning from Heterogeneity: Generalizing Dynamic Facial Expression Recognition via Distributionally Robust Optimization,"Feng-Qi Cui, Anyang Tong, Jinyang Huang, Jie Zhang, Dan Guo, Zhi Liu, Meng Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1773,Cam-Bench: A Benchmark for Image-based Camera Parameter Estimation,"Quanhong Peng, Dan Zhang, Dong Zhao, Jianpeng Zhang, Meihua Song, Chenlei Lv",Other,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Regular Papers,1782,EchoVim: Making Vision Mamba Docile for Echocardiography Video Segmentation via Dynamic Interaction and Semantic Token-attentive Refinement,"Jingxing Guo, Guilian Chen, Yimu Sun, Huisi Wu, Jing Qin",Video,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,token
Regular Papers,1787,Action Unit Enhance Dynamic Facial Expression Recognition,"Feng Liu, Lingna Gu, Chen Shi, Xiaolan Fu",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1798,Towards Space and Semantics: Object-Purified Representation Learning for Multi-Label Image Classification,"Haifeng Zhao, Shuo Xu, Leilei Ma, Yufei Zhang, Lei Wang, Dengdi Sun",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1799,Serial Over Parallel: Learning Continual Unification for Multi-Modal Visual Object Tracking and Benchmarking,"Zhangyong Tang, Tianyang Xu, Xue-Feng Zhu, Chunyang Cheng, Tao Zhou, Xiaojun Wu, Josef Kittler",Other,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Regular Papers,1801,Building Embodied EvoAgent: A Brain-inspired Paradigm for Bridging Multimodal Large Models and World Models,"Junyu Gao, Xuan Yao, Yong Rui, Changsheng Xu",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1802,Learning Discrepant Transformations for Face Privacy Protection,"Chenda Wei, Haoyue Wang, Zhenxing Qian, Sheng Li, Xinpeng Zhang, Jian liu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1806,SPHERE: Semantic-PHysical Engaged REpresentation for 3D Semantic Scene Completion,"Zhiwen Yang, Yuxin Peng",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1808,Differentially Private Visual Learning with Public Subspace Augmented by Synthetic Data,"Haichao Sha, Yuncheng Wu, Ruixuan Liu, Yang Cao, Hong Chen",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1816,ReactDiff: Fundamental Multiple Appropriate Facial Reaction Diffusion Model,"Cheng Luo, Siyang Song, Siyuan Yan, zhen yu, Zongyuan Ge",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1822,Interpreting Radiologist’s Intention from Eye Movements in Chest X-ray Diagnosis,"Trong-Thang Pham, Anh Nguyen, Zhigang Deng, Carol Wu, Hien Nguyen, Ngan Le",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1824,Unveiling Open-set Noise: Theoretical Insights into Label Noise,"Chen Feng, Nicu Sebe, Georgios Tzimiropoulos, Miguel Rodrigues, Ioannis Patras",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1826,Character-Centric Understanding of Animated Movies,"Zhongrui Gui, Junyu Xie, Tengda Han, Weidi Xie, Andrew Zisserman",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1830,FGRFlow: Learning Fine-Grained Rigidity Scene Flow from 4D Radar Point Cloud,"Mingliang Zhai, Yiheng Wang, Haidong Hu, Chi-Man Pun, Hao Gao",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1832,Querying Autonomous Vehicle Point Clouds: Enhanced by 3D Object Counting with CounterNet,"Xiaoyu Zhang, Zhifeng Bao, Hai Dong, Ziwei Wang, Jiajun Liu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1833,"See Different, Think Better: Visual Variations Mitigating Hallucinations in LVLMs","Ziyun Dai, Xiaoqiang Li, Shaohua Zhang, Yuanchen Wu, Jide Li",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1834,DS-Det: Single-Query Paradigm and Attention Disentangled Learning for Flexible Object Detection,"Guiping Cao, Xiangyuan Lan, Wenjian Huang, Jianguo Zhang, Dongmei Jiang, Yaowei Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,1835,Configuring Dynamic Multi-Stage Serverless Pipelines for Video Processing with Minimal Profiling Overhead,"Jiaye Zhang, Hongyi Wang, Peiru Yang, Zili Meng, Mingwei Xu",Video,Other,Y,N,Unknown,0,1,0,0,1,PASS,2,
